xbrl_name,formatted_name
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_CADMember,"Bank Rakyat Indonesia (Persero) Tbk - CAD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_CADMember,Bank Rakyat Indonesia (Persero) Tbk - CAD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_CADMember,Bank Rakyat Indonesia (Persero) Tbk - CAD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_CADMember,Bank Rakyat Indonesia (Persero) Tbk - CAD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_CNYMember,"Bank Rakyat Indonesia (Persero) Tbk - CNY - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_CNYMember,Bank Rakyat Indonesia (Persero) Tbk - CNY - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_CNYMember,Bank Rakyat Indonesia (Persero) Tbk - CNY - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_CNYMember,Bank Rakyat Indonesia (Persero) Tbk - CNY - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_EURMember,"Bank Rakyat Indonesia (Persero) Tbk - EUR - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_EURMember,Bank Rakyat Indonesia (Persero) Tbk - EUR - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_EURMember,Bank Rakyat Indonesia (Persero) Tbk - EUR - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_EURMember,Bank Rakyat Indonesia (Persero) Tbk - EUR - Jenis bunga utang bank jangka panjang
