xbrl_name,formatted_name
TotalBankLoanGross_BankMegaTbkMember_CNYMember,"Bank Mega Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_EURMember,"Bank Mega Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_EURMember,"Bank Mega Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_HKDMember,"Bank Mega Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_HKDMember,"Bank Mega Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_GBPMember,"Bank Mega Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_GBPMember,"Bank Mega Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_JPYMember,"Bank Mega Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_JPYMember,"Bank Mega Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_SGDMember,"Bank Mega Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_SGDMember,"Bank Mega Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_THBMember,"Bank Mega Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_THBMember,"Bank Mega Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_USDMember,"Bank Mega Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_USDMember,"Bank Mega Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMegaTbkMember_OtherCurrencyMember,"Bank Mega Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMegaTbkMember_OtherCurrencyMember,"Bank Mega Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankMegaTbkMember,"Bank Mega Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_IDRMember,"Bank Mayapada Internasional Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_IDRMember,"Bank Mayapada Internasional Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_AUDMember,"Bank Mayapada Internasional Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_AUDMember,"Bank Mayapada Internasional Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_CADMember,"Bank Mayapada Internasional Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_CADMember,"Bank Mayapada Internasional Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_CNYMember,"Bank Mayapada Internasional Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_CNYMember,"Bank Mayapada Internasional Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_EURMember,"Bank Mayapada Internasional Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_EURMember,"Bank Mayapada Internasional Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_HKDMember,"Bank Mayapada Internasional Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_HKDMember,"Bank Mayapada Internasional Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_GBPMember,"Bank Mayapada Internasional Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_GBPMember,"Bank Mayapada Internasional Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_JPYMember,"Bank Mayapada Internasional Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_JPYMember,"Bank Mayapada Internasional Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_SGDMember,"Bank Mayapada Internasional Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_SGDMember,"Bank Mayapada Internasional Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_THBMember,"Bank Mayapada Internasional Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_THBMember,"Bank Mayapada Internasional Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_USDMember,"Bank Mayapada Internasional Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_USDMember,"Bank Mayapada Internasional Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMayapadaInternasionalTbkMember_OtherCurrencyMember,"Bank Mayapada Internasional Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember_OtherCurrencyMember,"Bank Mayapada Internasional Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankMayapadaInternasionalTbkMember,"Bank Mayapada Internasional Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_IDRMember,"Bank Danamon Indonesia Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_IDRMember,"Bank Danamon Indonesia Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_AUDMember,"Bank Danamon Indonesia Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_AUDMember,"Bank Danamon Indonesia Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_CADMember,"Bank Danamon Indonesia Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_CADMember,"Bank Danamon Indonesia Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_CNYMember,"Bank Danamon Indonesia Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_CNYMember,"Bank Danamon Indonesia Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_EURMember,"Bank Danamon Indonesia Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_EURMember,"Bank Danamon Indonesia Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_HKDMember,"Bank Danamon Indonesia Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_HKDMember,"Bank Danamon Indonesia Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_GBPMember,"Bank Danamon Indonesia Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_GBPMember,"Bank Danamon Indonesia Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_JPYMember,"Bank Danamon Indonesia Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_JPYMember,"Bank Danamon Indonesia Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_SGDMember,"Bank Danamon Indonesia Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_SGDMember,"Bank Danamon Indonesia Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_THBMember,"Bank Danamon Indonesia Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_THBMember,"Bank Danamon Indonesia Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_USDMember,"Bank Danamon Indonesia Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_USDMember,"Bank Danamon Indonesia Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankDanamonIndonesiaTbkMember_OtherCurrencyMember,"Bank Danamon Indonesia Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember_OtherCurrencyMember,"Bank Danamon Indonesia Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankDanamonIndonesiaTbkMember,"Bank Danamon Indonesia Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_IDRMember,"Bank BTPN Syariah Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_IDRMember,"Bank BTPN Syariah Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_AUDMember,"Bank BTPN Syariah Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_AUDMember,"Bank BTPN Syariah Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_CADMember,"Bank BTPN Syariah Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_CADMember,"Bank BTPN Syariah Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_CNYMember,"Bank BTPN Syariah Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_CNYMember,"Bank BTPN Syariah Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_EURMember,"Bank BTPN Syariah Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_EURMember,"Bank BTPN Syariah Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_HKDMember,"Bank BTPN Syariah Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_HKDMember,"Bank BTPN Syariah Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_GBPMember,"Bank BTPN Syariah Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_GBPMember,"Bank BTPN Syariah Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_JPYMember,"Bank BTPN Syariah Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_JPYMember,"Bank BTPN Syariah Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_SGDMember,"Bank BTPN Syariah Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_SGDMember,"Bank BTPN Syariah Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_THBMember,"Bank BTPN Syariah Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_THBMember,"Bank BTPN Syariah Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_USDMember,"Bank BTPN Syariah Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_USDMember,"Bank BTPN Syariah Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNSyariahTbkMember_OtherCurrencyMember,"Bank BTPN Syariah Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNSyariahTbkMember_OtherCurrencyMember,"Bank BTPN Syariah Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankBTPNSyariahTbkMember,"Bank BTPN Syariah Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_IDRMember,"Bank Maybank Indonesia Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_IDRMember,"Bank Maybank Indonesia Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_AUDMember,"Bank Maybank Indonesia Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_AUDMember,"Bank Maybank Indonesia Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_CADMember,"Bank Maybank Indonesia Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_CADMember,"Bank Maybank Indonesia Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_CNYMember,"Bank Maybank Indonesia Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_CNYMember,"Bank Maybank Indonesia Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_EURMember,"Bank Maybank Indonesia Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_EURMember,"Bank Maybank Indonesia Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_HKDMember,"Bank Maybank Indonesia Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_HKDMember,"Bank Maybank Indonesia Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_GBPMember,"Bank Maybank Indonesia Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_GBPMember,"Bank Maybank Indonesia Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_JPYMember,"Bank Maybank Indonesia Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_JPYMember,"Bank Maybank Indonesia Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_SGDMember,"Bank Maybank Indonesia Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_SGDMember,"Bank Maybank Indonesia Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_THBMember,"Bank Maybank Indonesia Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_THBMember,"Bank Maybank Indonesia Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_USDMember,"Bank Maybank Indonesia Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_USDMember,"Bank Maybank Indonesia Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankMaybankIndonesiaTbkMember_OtherCurrencyMember,"Bank Maybank Indonesia Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember_OtherCurrencyMember,"Bank Maybank Indonesia Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankMaybankIndonesiaTbkMember,"Bank Maybank Indonesia Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_IDRMember,"Bank Pan Indonesia Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_IDRMember,"Bank Pan Indonesia Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_AUDMember,"Bank Pan Indonesia Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_AUDMember,"Bank Pan Indonesia Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_CADMember,"Bank Pan Indonesia Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_CADMember,"Bank Pan Indonesia Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_CNYMember,"Bank Pan Indonesia Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_CNYMember,"Bank Pan Indonesia Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_EURMember,"Bank Pan Indonesia Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_EURMember,"Bank Pan Indonesia Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_HKDMember,"Bank Pan Indonesia Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_HKDMember,"Bank Pan Indonesia Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_GBPMember,"Bank Pan Indonesia Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_GBPMember,"Bank Pan Indonesia Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_JPYMember,"Bank Pan Indonesia Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_JPYMember,"Bank Pan Indonesia Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_SGDMember,"Bank Pan Indonesia Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_SGDMember,"Bank Pan Indonesia Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_THBMember,"Bank Pan Indonesia Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_THBMember,"Bank Pan Indonesia Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_USDMember,"Bank Pan Indonesia Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_USDMember,"Bank Pan Indonesia Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPanIndonesiaTbkMember_OtherCurrencyMember,"Bank Pan Indonesia Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPanIndonesiaTbkMember_OtherCurrencyMember,"Bank Pan Indonesia Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankPanIndonesiaTbkMember,"Bank Pan Indonesia Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_IDRMember,"Bank Cimb Niaga Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_IDRMember,"Bank Cimb Niaga Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_AUDMember,"Bank Cimb Niaga Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_AUDMember,"Bank Cimb Niaga Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_CADMember,"Bank Cimb Niaga Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_CADMember,"Bank Cimb Niaga Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_CNYMember,"Bank Cimb Niaga Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_CNYMember,"Bank Cimb Niaga Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_EURMember,"Bank Cimb Niaga Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_EURMember,"Bank Cimb Niaga Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_HKDMember,"Bank Cimb Niaga Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_HKDMember,"Bank Cimb Niaga Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_GBPMember,"Bank Cimb Niaga Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_GBPMember,"Bank Cimb Niaga Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_JPYMember,"Bank Cimb Niaga Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_JPYMember,"Bank Cimb Niaga Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_SGDMember,"Bank Cimb Niaga Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_SGDMember,"Bank Cimb Niaga Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_THBMember,"Bank Cimb Niaga Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_THBMember,"Bank Cimb Niaga Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_USDMember,"Bank Cimb Niaga Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_USDMember,"Bank Cimb Niaga Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankCIMBNiagaTbkMember_OtherCurrencyMember,"Bank Cimb Niaga Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankCIMBNiagaTbkMember_OtherCurrencyMember,"Bank Cimb Niaga Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankCIMBNiagaTbkMember,"Bank Cimb Niaga Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_IDRMember,"Bank Rakyat Indonesia Agroniaga Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_IDRMember,"Bank Rakyat Indonesia Agroniaga Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_AUDMember,"Bank Rakyat Indonesia Agroniaga Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_AUDMember,"Bank Rakyat Indonesia Agroniaga Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_CADMember,"Bank Rakyat Indonesia Agroniaga Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_CADMember,"Bank Rakyat Indonesia Agroniaga Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_CNYMember,"Bank Rakyat Indonesia Agroniaga Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_CNYMember,"Bank Rakyat Indonesia Agroniaga Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_EURMember,"Bank Rakyat Indonesia Agroniaga Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_EURMember,"Bank Rakyat Indonesia Agroniaga Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_HKDMember,"Bank Rakyat Indonesia Agroniaga Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_HKDMember,"Bank Rakyat Indonesia Agroniaga Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_GBPMember,"Bank Rakyat Indonesia Agroniaga Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_GBPMember,"Bank Rakyat Indonesia Agroniaga Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_JPYMember,"Bank Rakyat Indonesia Agroniaga Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_JPYMember,"Bank Rakyat Indonesia Agroniaga Tbk - JPY - Jumlah utang bank, kotor"
